Date,Open,High,Low,Close,Adj Close,Volume
2013-09-12,569.650024,570.900024,550.000000,556.849976,516.421936,1469651
2013-09-13,555.000000,569.950012,553.349976,563.750000,522.820984,1155839
2013-09-16,576.299988,584.650024,554.000000,563.599976,522.681946,2130891
2013-09-17,558.000000,562.900024,541.250000,544.500000,504.968628,1334776
2013-09-18,547.700012,553.549988,535.549988,549.299988,509.420105,2183797
2013-09-19,559.950012,564.950012,551.200012,557.900024,519.761353,2484559
2013-09-20,563.000000,573.849976,557.200012,566.099976,527.400574,2201410
2013-09-23,566.000000,570.250000,551.200012,557.950012,519.807861,1350380
2013-09-24,552.049988,564.400024,544.200012,556.150024,518.130981,2809418
2013-09-25,556.200012,570.000000,556.200012,569.000000,530.102600,2326436
2013-09-26,570.000000,587.000000,570.000000,581.299988,541.561584,2734235
2013-09-27,585.950012,597.500000,585.950012,589.849976,549.527161,2130839
2013-09-30,592.000000,601.900024,584.099976,593.299988,552.741272,2639756
2013-10-01,594.700012,598.349976,588.150024,590.000000,549.666870,1138970
2013-10-03,596.000000,608.500000,592.400024,600.900024,559.821838,2598595
2013-10-04,603.049988,610.000000,598.000000,600.450012,559.402588,1181436
2013-10-07,600.000000,610.799988,596.900024,604.500000,563.175659,1336202
2013-10-08,604.049988,618.799988,601.000000,614.150024,572.166016,1463394
2013-10-09,614.000000,651.900024,611.500000,645.349976,601.233093,4011535
2013-10-10,647.500000,650.849976,636.250000,639.549988,595.829468,1838930
2013-10-11,645.000000,648.000000,623.599976,625.950012,583.159302,1640315
2013-10-14,628.400024,632.500000,618.500000,626.099976,583.299072,1496466
2013-10-15,628.000000,629.799988,616.500000,623.650024,581.016602,1455200
2013-10-17,626.000000,632.500000,615.450012,620.299988,577.895569,1200221
2013-10-18,621.200012,634.099976,621.200012,632.150024,588.935486,1343916
2013-10-21,635.000000,635.000000,625.599976,630.950012,587.817505,962849
2013-10-22,625.549988,644.900024,625.549988,638.450012,594.804871,1672168
2013-10-23,645.000000,645.000000,617.099976,621.349976,578.873718,2351330
2013-10-24,623.549988,628.250000,618.049988,621.500000,579.013550,1978847
2013-10-25,620.000000,622.950012,602.599976,610.849976,569.091553,1999798
2013-10-28,612.000000,612.049988,598.250000,603.849976,562.570190,1382259
2013-10-29,603.299988,620.000000,601.599976,617.950012,575.706299,1702397
2013-10-30,617.000000,621.849976,613.450012,618.500000,576.218567,1014012
2013-10-31,619.700012,619.700012,605.099976,608.799988,567.181580,1637900
2013-11-01,605.049988,613.650024,600.250000,604.599976,563.268799,1261388
2013-11-05,605.900024,609.000000,589.450012,591.849976,551.390320,1834400
2013-11-06,591.549988,608.349976,585.099976,602.400024,561.219299,2096377
2013-11-07,606.000000,612.750000,602.000000,605.799988,564.386841,1170128
2013-11-08,591.099976,608.349976,589.599976,601.450012,560.334229,1358157
2013-11-11,599.900024,605.950012,592.250000,596.099976,555.349976,1181409
2013-11-12,596.099976,606.750000,596.000000,597.950012,557.073425,1467780
2013-11-13,612.000000,623.400024,605.000000,608.099976,566.529602,3626443
2013-11-14,618.950012,620.750000,597.000000,598.750000,557.818726,1912214
2013-11-18,608.400024,612.400024,596.650024,610.750000,568.998352,1630019
2013-11-19,611.000000,615.450012,604.000000,606.150024,564.712769,732505
2013-11-20,604.000000,611.000000,596.000000,597.150024,556.328186,1709590
2013-11-21,596.000000,597.000000,580.000000,581.150024,541.421814,1452156
2013-11-22,583.950012,584.500000,568.299988,574.950012,535.645752,2357262
2013-11-25,580.000000,583.000000,575.650024,580.849976,541.142395,1461973
2013-11-26,582.000000,591.200012,568.849976,572.900024,533.735901,1596742
2013-11-27,573.000000,576.000000,562.599976,570.150024,531.173889,1622703
2013-11-28,574.700012,577.000000,568.000000,570.799988,531.779419,1932974
2013-11-29,567.299988,578.549988,567.299988,572.000000,532.897400,1545324
2013-12-02,572.000000,598.000000,572.000000,595.349976,554.651062,2473184
2013-12-03,598.000000,601.900024,587.000000,592.900024,552.368652,2312310
2013-12-04,596.000000,596.250000,585.500000,590.849976,550.458740,1827528
2013-12-05,597.000000,599.000000,574.500000,576.599976,537.183044,1924907
2013-12-06,576.900024,584.000000,576.250000,581.299988,541.561584,1777758
2013-12-09,597.000000,597.000000,579.500000,586.450012,546.359619,1855333
2013-12-10,584.000000,590.000000,581.299988,585.900024,545.847229,2238009
2013-12-11,586.000000,590.000000,580.200012,583.349976,543.471497,1255720
2013-12-12,578.000000,581.950012,571.599976,574.349976,535.086853,1992788
2013-12-13,568.549988,579.049988,568.549988,571.150024,532.105591,1832997
2013-12-16,570.150024,572.250000,553.549988,556.150024,518.130981,1869314
2013-12-17,558.599976,571.849976,558.400024,568.150024,529.310669,2319899
2013-12-18,568.900024,578.599976,568.099976,573.150024,533.968872,1508344
2013-12-19,570.549988,587.349976,568.150024,582.900024,543.052246,1902173
2013-12-20,585.799988,585.799988,570.000000,578.900024,539.325684,1648085
2013-12-23,575.900024,584.799988,574.650024,576.250000,536.856750,917638
2013-12-24,579.400024,581.700012,565.250000,567.299988,528.518738,1898741
2013-12-26,569.000000,576.349976,566.599976,569.900024,530.941040,2233222
2013-12-27,573.799988,578.750000,569.000000,575.950012,536.577454,1141946
2013-12-30,576.000000,578.299988,566.599976,569.500000,530.568359,1104114
2013-12-31,570.000000,572.849976,565.599976,567.450012,528.658325,930750
2014-01-01,568.250000,574.000000,568.099976,572.349976,533.223450,425464
2014-01-02,572.099976,585.000000,570.000000,573.849976,534.621033,1311399
2014-01-03,575.000000,581.400024,570.000000,579.700012,540.070984,1443488
2014-01-06,583.000000,590.849976,579.450012,588.250000,548.036560,1832494
2014-01-07,593.000000,599.000000,589.200012,594.200012,553.579712,2986634
2014-01-08,600.000000,610.000000,598.349976,600.900024,559.821838,2427891
2014-01-09,600.900024,609.400024,599.200012,607.000000,565.504639,1867544
2014-01-10,607.000000,617.700012,605.099976,609.400024,567.740784,2548423
2014-01-13,610.000000,615.250000,596.349976,602.349976,561.172607,1570396
2014-01-14,600.000000,606.750000,597.799988,603.549988,562.290527,2626299
2014-01-15,604.000000,610.950012,601.150024,603.500000,562.244019,1582614
2014-01-16,604.000000,606.250000,590.349976,592.750000,552.228882,905324
2014-01-17,591.750000,600.500000,590.000000,594.000000,553.393494,1276748
2014-01-20,595.000000,600.000000,586.000000,589.400024,549.107971,1022330
2014-01-21,594.000000,594.000000,577.599976,580.349976,540.676453,1435394
2014-01-22,580.349976,599.900024,576.650024,597.450012,556.607605,3419248
2014-01-23,598.549988,612.500000,598.549988,609.349976,567.694153,2954935
2014-01-24,607.950012,614.700012,599.000000,603.599976,562.337280,1467628
2014-01-27,597.950012,613.799988,594.150024,597.799988,556.933655,2991060
2014-01-28,597.500000,604.250000,580.049988,581.900024,542.120605,1935622
2014-01-29,588.000000,604.900024,585.900024,591.450012,551.017700,2412064
2014-01-30,592.950012,599.000000,580.250000,593.599976,553.020691,1443395
2014-01-31,595.900024,598.549988,584.000000,588.700012,548.455872,1585472
2014-02-03,588.200012,600.900024,588.200012,594.299988,553.672913,1640565
2014-02-04,594.349976,594.349976,584.200012,587.750000,547.570618,1873420
2014-02-05,587.849976,596.500000,583.000000,583.599976,543.704407,2300454
2014-02-06,587.849976,592.900024,581.500000,584.900024,544.915649,1773116
2014-02-07,590.950012,603.799988,586.099976,601.650024,560.520569,3201995
2014-02-10,605.500000,614.700012,604.000000,611.650024,569.836975,1472255
2014-02-11,616.950012,624.400024,607.000000,608.299988,566.715942,2483629
2014-02-12,614.000000,619.650024,610.000000,611.049988,569.277893,1815098
2014-02-13,615.000000,623.200012,610.299988,615.299988,573.237366,3135266
2014-02-14,622.500000,626.500000,605.200012,609.049988,567.414612,3027378
2014-02-17,610.000000,614.200012,601.099976,605.099976,563.734619,998680
2014-02-18,605.000000,611.900024,604.000000,609.750000,568.066833,873040
2014-02-19,613.000000,625.700012,611.200012,623.299988,580.690552,2157227
2014-02-20,620.349976,628.799988,617.799988,619.650024,577.290100,1270381
2014-02-21,622.000000,624.200012,611.549988,615.150024,573.097656,1461648
2014-02-24,612.000000,623.950012,612.000000,620.599976,578.175171,1215618
2014-02-25,622.500000,624.900024,616.200012,619.049988,576.730896,1202575
2014-02-26,622.000000,634.000000,620.700012,628.099976,585.162292,1924757
2014-02-28,628.849976,647.900024,628.849976,644.700012,600.627502,2932048
2014-03-03,649.000000,653.349976,622.549988,625.099976,582.367371,1842188
2014-03-04,625.150024,628.799988,616.349976,619.400024,577.057129,1535706
2014-03-05,625.000000,627.700012,620.049988,623.700012,581.063110,1050698
2014-03-06,624.250000,630.000000,618.750000,621.000000,578.547791,1490879
2014-03-07,626.000000,626.000000,608.349976,612.299988,570.442444,2382533
2014-03-10,608.000000,611.400024,592.900024,597.000000,556.188416,2709056
2014-03-11,596.000000,596.000000,578.000000,580.250000,540.583313,3466509
2014-03-12,581.799988,607.450012,581.799988,604.299988,562.989380,2633927
2014-03-13,610.849976,610.849976,565.500000,572.950012,533.782593,8061906
2014-03-14,570.000000,583.750000,552.549988,582.049988,542.260193,7116344
2014-03-18,585.000000,586.000000,571.450012,579.349976,539.744873,2274732
2014-03-19,581.150024,587.650024,578.000000,585.299988,545.288086,1529578
2014-03-20,581.000000,595.900024,581.000000,590.200012,549.853210,2142868
2014-03-21,590.049988,592.950012,579.200012,580.400024,540.723083,3117102
2014-03-24,580.049988,587.799988,579.000000,579.299988,539.698242,2238185
2014-03-25,581.000000,585.900024,575.099976,579.299988,539.698242,1847387
2014-03-26,583.700012,584.000000,563.250000,566.599976,527.866455,2802852
2014-03-27,568.950012,573.750000,556.000000,560.549988,522.230103,4290306
2014-03-28,566.000000,570.849976,559.150024,563.200012,524.699036,2223819
2014-03-31,568.000000,577.000000,566.000000,574.750000,535.459412,2390417
2014-04-01,575.000000,578.000000,570.250000,572.099976,532.990479,1186522
2014-04-02,572.000000,581.500000,570.099976,575.250000,535.925293,3765317
2014-04-03,578.349976,582.799988,575.200012,578.549988,538.999573,2438673
2014-04-04,580.000000,584.599976,570.200012,571.799988,532.711121,2519378
2014-04-07,580.000000,594.799988,573.750000,588.099976,547.896851,10031924
2014-04-09,597.000000,634.900024,593.000000,630.000000,586.932434,13263006
2014-04-10,633.799988,643.000000,611.000000,615.400024,573.330566,6187333
2014-04-11,620.000000,634.500000,617.099976,628.150024,585.208923,4707211
2014-04-15,632.000000,633.900024,614.500000,616.400024,574.262268,2743702
2014-04-16,617.400024,623.700012,612.099976,613.849976,571.886536,1792061
2014-04-17,614.500000,626.000000,614.099976,625.049988,582.320923,2033985
2014-04-21,628.700012,629.250000,619.400024,621.250000,578.780579,1324788
2014-04-22,616.700012,623.349976,616.700012,619.950012,577.569519,1194987
2014-04-23,616.500000,635.000000,616.500000,625.599976,582.833130,3220766
2014-04-25,627.000000,632.700012,621.000000,622.000000,579.479431,1463948
2014-04-28,621.099976,638.799988,621.099976,636.650024,593.127869,2305579
2014-04-29,639.000000,643.950012,632.500000,639.450012,595.736389,3027198
2014-04-30,628.000000,637.000000,622.450012,632.799988,589.541016,2049214
2014-05-02,631.599976,641.400024,628.599976,629.900024,586.839294,1531545
2014-05-05,622.299988,634.900024,622.299988,626.599976,583.764954,1359208
2014-05-06,627.000000,629.900024,620.200012,626.099976,583.299072,960261
2014-05-07,625.000000,637.500000,623.750000,630.750000,587.631226,1768031
2014-05-08,625.099976,631.500000,623.200012,624.200012,581.529053,1806184
2014-05-09,621.599976,631.150024,618.599976,624.099976,581.435730,1831135
2014-05-12,624.000000,624.099976,610.099976,613.349976,571.420776,2231158
2014-05-13,618.299988,619.000000,603.450012,609.099976,567.461243,2154826
2014-05-14,607.349976,618.799988,607.349976,612.150024,570.302795,1461829
2014-05-15,620.000000,629.799988,613.250000,621.400024,578.920410,2847444
2014-05-16,622.200012,634.549988,611.000000,613.500000,571.560364,2621959
2014-05-19,613.000000,622.549988,574.750000,584.250000,544.309937,3938456
2014-05-20,582.000000,599.900024,574.349976,587.400024,547.244568,3371837
2014-05-21,584.099976,586.400024,575.000000,576.900024,537.462524,3153096
2014-05-22,577.099976,587.799988,572.000000,580.099976,540.443542,2152294
2014-05-23,580.000000,586.900024,580.000000,584.299988,544.356506,2115095
2014-05-26,604.000000,607.000000,585.250000,591.099976,550.691650,3707295
2014-05-27,591.349976,597.900024,584.200012,592.500000,551.995972,1672637
2014-05-28,598.000000,598.299988,582.000000,584.099976,544.170227,2276191
2014-05-29,585.000000,591.099976,581.849976,586.599976,546.499207,3306080
2014-05-30,592.000000,616.049988,590.000000,610.650024,568.905334,9956155
2014-06-02,614.000000,614.000000,596.400024,599.200012,558.238037,1471220
2014-06-03,598.000000,606.049988,597.500000,603.150024,561.918030,1878542
2014-06-04,602.000000,607.799988,593.299988,596.049988,555.303345,1591163
2014-06-05,594.000000,602.950012,593.000000,597.849976,556.980164,2201960
2014-06-06,610.049988,611.000000,595.049988,599.650024,558.657288,3261294
2014-06-09,600.000000,603.799988,593.450012,600.400024,559.355957,1395182
2014-06-10,603.000000,615.000000,602.099976,609.000000,567.368164,2676226
2014-06-11,618.000000,620.000000,605.799988,613.900024,571.933105,3687253
2014-06-12,617.000000,633.400024,616.049988,631.200012,588.050476,2985927
2014-06-13,630.000000,638.500000,625.000000,629.700012,586.653015,3851552
2014-06-16,625.000000,648.299988,625.000000,645.349976,601.233093,2457802
2014-06-17,646.450012,654.349976,636.099976,649.799988,605.378906,2844843
2014-06-18,646.049988,650.700012,630.950012,633.349976,590.053284,1600870
2014-06-19,633.500000,645.000000,628.200012,642.549988,598.624390,1386711
2014-06-20,642.549988,642.650024,625.049988,631.299988,588.143433,1819652
2014-06-23,632.950012,637.950012,628.650024,633.950012,590.612427,1271054
2014-06-24,631.799988,637.000000,626.049988,627.799988,584.882813,1371690
2014-06-25,627.900024,636.400024,625.000000,632.799988,589.541016,1118293
2014-06-26,630.099976,641.250000,626.150024,635.150024,591.730469,1832085
2014-06-27,651.000000,674.950012,650.599976,660.849976,615.673584,4533478
2014-06-30,668.000000,689.900024,664.250000,687.950012,640.920898,2956224
2014-07-01,686.549988,688.000000,677.900024,679.250000,632.815735,1231691
2014-07-02,681.000000,696.450012,681.000000,693.400024,645.998352,1901849
2014-07-03,695.000000,720.000000,693.400024,706.849976,658.528870,4107204
2014-07-04,707.450012,713.799988,704.700012,709.799988,661.277222,1825657
2014-07-07,716.099976,740.000000,707.099976,723.500000,674.040710,2557235
2014-07-08,732.000000,744.900024,719.450012,726.049988,676.416504,4496355
2014-07-09,730.000000,735.000000,712.849976,724.400024,674.879150,2606698
2014-07-10,721.250000,740.500000,713.099976,726.250000,676.602722,1489631
2014-07-11,721.000000,753.599976,719.049988,744.049988,693.185730,3129956
2014-07-14,746.500000,748.000000,724.000000,738.000000,687.549377,2311905
2014-07-15,737.250000,747.599976,733.000000,739.700012,689.133301,1205297
2014-07-16,746.000000,753.000000,737.500000,744.900024,693.977661,1970017
2014-07-17,741.349976,749.099976,740.000000,743.000000,692.207520,842445
2014-07-18,744.900024,744.900024,732.299988,742.250000,691.508911,1449855
2014-07-21,750.799988,751.450012,741.099976,743.700012,692.859741,1201953
2014-07-22,749.000000,757.799988,745.549988,750.599976,699.288025,779530
2014-07-23,752.000000,754.950012,742.000000,748.849976,697.657654,1430470
2014-07-24,746.400024,753.049988,741.250000,748.200012,697.052246,888943
2014-07-25,750.049988,785.000000,750.049988,782.200012,728.727844,2015432
2014-07-28,783.000000,792.250000,774.450012,789.150024,735.202698,1371299
2014-07-30,785.000000,800.000000,780.450012,790.450012,736.413940,2397895
2014-07-31,783.500000,794.450012,782.000000,790.950012,736.879822,3352328
2014-08-01,782.099976,789.750000,765.099976,768.799988,716.243896,2204427
2014-08-04,770.000000,776.049988,759.000000,761.700012,709.629333,1318303
2014-08-05,766.349976,779.900024,762.500000,773.799988,720.902100,1194951
2014-08-06,770.500000,773.000000,758.099976,759.799988,707.859253,1290762
2014-08-07,755.299988,764.000000,748.200012,758.849976,706.974060,1489169
2014-08-08,744.150024,767.299988,743.299988,760.400024,708.418152,1242359
2014-08-11,764.000000,770.000000,758.549988,764.500000,712.237854,819734
2014-08-12,769.450012,787.000000,766.000000,785.250000,731.569397,1917318
2014-08-13,777.500000,805.000000,777.500000,802.599976,747.733276,3490582
2014-08-14,805.000000,816.599976,805.000000,814.849976,759.145874,1775320
2014-08-18,811.000000,823.450012,807.400024,816.200012,760.403625,1077465
2014-08-19,813.500000,817.900024,803.000000,809.750000,754.394653,1360329
2014-08-20,805.000000,849.799988,805.000000,846.950012,789.051636,2512702
2014-08-21,845.000000,867.400024,839.000000,860.000000,801.209290,2023695
2014-08-22,853.049988,864.000000,844.650024,856.650024,798.088440,2090452
2014-08-25,860.250000,870.400024,850.650024,853.549988,795.200317,1289107
2014-08-26,849.200012,875.450012,849.200012,864.950012,805.821106,1767734
2014-08-27,865.150024,873.299988,855.000000,862.400024,803.445374,1717217
2014-08-28,861.000000,866.400024,849.849976,855.250000,796.784180,2416622
2014-09-01,861.000000,861.049988,839.000000,842.349976,784.765930,1923611
2014-09-02,842.000000,867.500000,842.000000,863.549988,804.516724,1949092
2014-09-03,866.400024,878.400024,857.049988,863.299988,804.283752,2005404
2014-09-04,864.650024,873.500000,859.049988,864.500000,805.401794,1095221
2014-09-05,869.000000,869.900024,852.650024,857.849976,799.206360,1179280
2014-09-08,858.099976,872.299988,858.099976,868.000000,808.662598,1497366
2014-09-09,871.900024,871.900024,858.250000,860.400024,801.582092,905961
2014-09-10,860.000000,867.900024,855.500000,859.299988,800.557190,790089
2014-09-11,850.000000,850.700012,808.000000,822.299988,767.426208,4483422
2014-09-12,815.000000,819.700012,788.099976,806.099976,752.307251,7549698
2014-09-15,804.000000,814.750000,792.500000,795.299988,742.227966,3131125
2014-09-16,796.000000,810.750000,794.299988,798.250000,744.981079,2739568
2014-09-17,804.900024,811.799988,786.799988,792.400024,739.521484,2736588
2014-09-18,808.000000,813.700012,800.150024,805.049988,751.327393,2993635
2014-09-19,807.900024,824.750000,806.299988,807.150024,753.287170,4584243
2014-09-22,800.000000,811.400024,788.150024,798.349976,745.074402,2569290
2014-09-23,805.000000,807.349976,775.000000,780.599976,728.508850,3581317
2014-09-24,774.099976,796.000000,774.099976,780.650024,728.555603,2198773
2014-09-25,780.150024,789.799988,769.049988,774.250000,722.582703,3043090
2014-09-26,768.400024,821.450012,748.000000,806.599976,752.773865,10008066
2014-09-29,808.000000,839.799988,808.000000,835.799988,780.025269,3873334
2014-09-30,836.450012,860.950012,833.000000,857.250000,800.043884,4054880
2014-10-01,860.000000,865.400024,849.450012,860.799988,803.356995,2624246
2014-10-07,857.150024,868.799988,831.400024,835.950012,780.165283,2390185
2014-10-08,827.950012,832.000000,794.250000,800.799988,747.360962,2857203
2014-10-09,799.500000,818.849976,799.500000,814.750000,760.380066,2228504
2014-10-10,808.099976,829.900024,800.099976,821.349976,766.539612,1649139
2014-10-13,813.599976,827.650024,799.500000,803.900024,750.254028,1376229
2014-10-14,797.500000,815.599976,797.500000,802.900024,749.320801,1349464
2014-10-16,801.900024,813.000000,792.000000,796.650024,743.487793,1845073
2014-10-17,795.000000,807.000000,791.950012,798.349976,745.074402,1611523
2014-10-20,802.000000,815.000000,798.150024,801.549988,748.060974,1411387
2014-10-21,800.250000,807.450012,792.099976,797.349976,744.141113,1306472
2014-10-22,806.000000,815.000000,797.349976,806.250000,752.447266,1356157
2014-10-27,805.400024,812.349976,790.000000,805.200012,751.467346,2192544
2014-10-28,805.250000,847.950012,805.250000,838.650024,782.685181,3457424
2014-10-29,848.000000,849.500000,826.000000,830.400024,774.985657,2776661
2014-10-30,824.500000,838.799988,823.500000,828.650024,773.352539,2576515
2014-10-31,829.799988,849.950012,828.500000,845.400024,788.984680,1809448
2014-11-03,848.000000,858.900024,836.500000,853.250000,796.310852,1128086
2014-11-05,858.500000,878.250000,858.000000,871.500000,813.343018,2418354
2014-11-07,852.000000,896.500000,836.099976,894.299988,834.621399,3679261
2014-11-10,897.000000,932.500000,896.500000,911.250000,850.440308,4417508
2014-11-11,911.000000,924.000000,910.099976,917.299988,856.086731,3176824
2014-11-12,921.250000,924.849976,890.099976,906.049988,845.587280,1547850
2014-11-13,904.250000,924.750000,900.750000,908.299988,847.687256,2563302
2014-11-14,917.799988,917.799988,880.150024,886.750000,827.575134,2904816
2014-11-17,885.049988,889.000000,870.000000,883.849976,824.868835,2514180
2014-11-18,882.900024,896.900024,865.000000,866.900024,809.049927,2217575
2014-11-19,866.500000,873.700012,842.299988,850.099976,793.370911,3822835
2014-11-20,853.000000,860.849976,842.450012,851.049988,794.257751,3411098
2014-11-21,846.250000,857.000000,839.000000,841.000000,784.878174,1813772
2014-11-24,840.000000,853.700012,833.349976,835.799988,780.025269,2455772
2014-11-25,836.000000,845.000000,832.299988,839.950012,783.898438,2901233
2014-11-26,840.900024,845.200012,834.599976,839.599976,783.571716,1551361
2014-11-27,840.099976,852.000000,840.000000,841.950012,785.764954,3360445
2014-11-28,841.950012,848.950012,838.049988,839.700012,783.665039,2172117
2014-12-01,853.900024,856.500000,829.000000,835.650024,779.885376,2948295
2014-12-02,831.000000,847.299988,831.000000,840.400024,784.318420,1849996
2014-12-03,840.049988,846.900024,837.049988,842.599976,786.371521,1359511
2014-12-04,840.000000,844.250000,836.000000,839.400024,783.385010,1007007
2014-12-05,837.400024,844.650024,819.150024,821.549988,766.726196,1735099
2014-12-08,821.000000,839.549988,820.049988,827.799988,772.559204,1706311
2014-12-09,851.599976,854.450012,832.849976,839.450012,783.431763,3486844
2014-12-10,835.099976,842.400024,821.000000,833.299988,777.692139,2464142
2014-12-11,828.099976,844.000000,828.099976,834.799988,779.091980,2333233
2014-12-12,837.349976,852.000000,834.500000,843.349976,787.071411,2549233
2014-12-15,839.000000,851.950012,837.000000,844.200012,787.864929,1424914
2014-12-16,840.000000,850.500000,825.000000,830.150024,774.752380,2031081
2014-12-17,830.250000,836.150024,798.349976,811.349976,757.206848,2794594
2014-12-18,818.500000,821.000000,806.150024,812.000000,757.813538,2210484
2014-12-19,816.200012,820.000000,804.299988,807.849976,753.940430,1835976
2014-12-22,809.000000,815.500000,805.250000,814.500000,760.146667,1371848
2014-12-23,813.500000,822.349976,807.150024,813.299988,759.026855,1483001
2014-12-24,812.049988,816.000000,800.000000,803.500000,749.880676,3936246
2014-12-26,804.500000,812.250000,803.549988,811.150024,757.020386,687527
2014-12-29,810.000000,822.000000,810.000000,820.700012,765.933044,875126
2014-12-30,822.000000,828.799988,816.599976,820.400024,765.652954,1080563
2014-12-31,819.349976,829.000000,815.799988,826.549988,771.392578,1282191
2015-01-01,826.500000,830.000000,818.099976,822.200012,767.332947,587479
2015-01-02,824.000000,830.500000,824.000000,826.250000,771.112610,710310
2015-01-05,826.099976,830.700012,824.450012,826.750000,771.579163,792287
2015-01-06,823.000000,824.599976,803.700012,808.549988,754.593689,1709888
2015-01-07,809.099976,815.200012,800.000000,809.799988,755.760254,1730518
2015-01-08,815.000000,821.000000,814.400024,818.799988,764.159729,943536
2015-01-09,820.000000,836.000000,820.000000,830.049988,774.659058,1766875
2015-01-12,832.450012,837.250000,830.099976,835.299988,779.558533,1188646
2015-01-13,837.049988,843.400024,826.150024,833.099976,777.505432,838422
2015-01-14,831.000000,837.750000,817.000000,820.650024,765.886230,996066
2015-01-15,826.000000,833.900024,819.400024,825.900024,770.785889,2224116
2015-01-16,828.900024,854.400024,826.200012,849.750000,793.044434,2005202
2015-01-19,855.000000,866.150024,853.099976,863.000000,805.410217,1382755
2015-01-20,865.000000,874.500000,854.500000,872.299988,814.089539,2053198
2015-01-21,875.000000,888.000000,873.000000,885.950012,826.828796,2358508
2015-01-22,885.299988,927.349976,885.299988,920.049988,858.653137,4797782
2015-01-23,921.500000,938.700012,918.000000,926.799988,864.952698,2835629
2015-01-27,939.900024,939.950012,901.000000,914.000000,853.006775,2261868
2015-01-28,915.000000,933.099976,892.000000,909.750000,849.040466,1939863
2015-01-29,900.000000,933.000000,891.000000,919.799988,858.419800,2668139
2015-01-30,923.500000,927.799988,910.500000,917.750000,856.506592,1873464
2015-02-02,925.000000,943.549988,922.000000,929.099976,867.099182,1750030
2015-02-03,936.000000,947.650024,919.049988,941.250000,878.438477,2275229
2015-02-04,947.500000,965.950012,946.000000,958.950012,894.957275,2769365
2015-02-05,960.000000,965.900024,951.000000,959.549988,895.517151,1850360
2015-02-06,958.750000,962.900024,920.250000,926.849976,864.999329,3120503
2015-02-09,926.799988,948.200012,915.849976,941.450012,878.625122,1350099
2015-02-10,942.000000,942.000000,911.000000,919.549988,858.186401,1515424
2015-02-11,924.799988,937.000000,920.200012,925.849976,864.066040,1046438
2015-02-12,929.650024,932.200012,919.000000,923.599976,861.966248,778562
2015-02-13,928.000000,952.000000,928.000000,940.549988,877.785156,2046667
2015-02-16,918.000000,930.900024,907.299988,914.750000,853.706848,2869370
2015-02-18,919.900024,927.500000,911.750000,917.799988,856.553345,1309654
2015-02-19,922.700012,926.799988,909.549988,916.700012,855.526672,1190354
2015-02-20,914.799988,921.599976,910.000000,913.200012,852.260254,1146633
2015-02-23,914.000000,924.000000,904.250000,908.650024,848.013916,2440626
2015-02-24,907.000000,913.900024,905.000000,910.450012,849.693848,1469026
2015-02-25,913.500000,914.650024,886.400024,890.750000,831.308411,1407691
2015-02-26,890.099976,894.250000,860.200012,865.700012,807.930115,2614022
2015-02-27,870.150024,883.900024,868.549988,878.900024,820.249146,2160310
2015-03-02,912.099976,932.000000,909.400024,925.200012,863.459534,2019863
2015-03-03,937.450012,951.400024,933.099976,943.049988,880.118225,2114707
2015-03-04,946.900024,1035.949951,937.799988,1006.299988,939.147522,7567230
2015-03-05,1018.000000,1045.949951,1005.500000,1038.750000,969.431946,3792463
2015-03-09,1024.349976,1049.900024,1008.000000,1041.000000,971.531738,3154190
2015-03-10,1046.000000,1055.500000,1017.750000,1024.650024,956.272949,2094814
2015-03-11,1029.400024,1035.400024,1007.049988,1009.849976,942.460571,1845619
2015-03-12,1012.650024,1039.800049,1010.000000,1036.150024,967.005432,1990646
2015-03-13,1044.699951,1044.699951,1006.549988,1011.599976,944.093750,1499576
2015-03-16,1014.099976,1032.900024,1010.150024,1029.849976,961.125977,1445672
2015-03-17,1033.000000,1051.000000,1026.150024,1041.900024,972.371948,1818956
2015-03-18,1043.400024,1048.000000,1031.000000,1044.500000,974.798340,1489193
2015-03-19,1050.000000,1075.000000,1036.199951,1047.750000,977.831482,2661474
2015-03-20,1050.000000,1074.500000,1021.299988,1026.650024,958.139587,2371025
2015-03-23,1036.900024,1045.949951,1013.400024,1024.250000,955.899597,1972135
2015-03-24,1034.000000,1049.800049,1030.000000,1037.150024,967.938843,2573597
2015-03-25,1058.000000,1067.800049,1042.099976,1052.050049,981.844543,4242685
2015-03-26,1052.800049,1053.000000,1020.000000,1027.699951,959.119324,2974909
2015-03-27,1036.900024,1041.550049,1002.099976,1011.200012,943.720398,1999967
2015-03-30,1021.150024,1025.750000,1009.000000,1010.799988,943.347229,1613058
2015-03-31,1015.000000,1033.250000,1010.349976,1023.900024,955.572937,1939047
2015-04-01,1023.900024,1094.000000,1018.950012,1081.150024,1009.002686,4104961
2015-04-06,1102.699951,1181.000000,1090.000000,1169.300049,1091.270142,4805720
2015-04-07,1180.000000,1200.800049,1135.750000,1152.050049,1075.171265,3978093
2015-04-08,1161.349976,1173.300049,1137.050049,1150.449951,1073.677856,2732857
2015-04-09,1159.900024,1162.300049,1106.000000,1113.449951,1039.147095,3143647
2015-04-10,1113.000000,1128.599976,1098.349976,1119.750000,1045.026733,2880186
2015-04-13,1120.099976,1157.900024,1112.699951,1150.949951,1074.144531,2036205
2015-04-15,1161.400024,1161.400024,1112.349976,1117.300049,1042.740356,3103257
